City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Conditions
1659,San Ciro De Acosta,MX,21.6333,-99.8167,90.93,35,0,7.0,clear sky
1660,Klyuchi,RU,52.2667,79.1667,58.59,40,84,8.01,broken clouds
1661,Colesberg,ZA,-30.72,25.0972,54.61,60,4,3.53,clear sky
1662,Kibala,TD,9.1104,18.3463,94.95,43,20,11.5,few clouds
1663,Gamboula,CF,4.1178,15.1393,76.03,75,49,6.11,light rain
1664,Harlingen,US,26.1906,-97.6961,84.11,78,75,18.41,broken clouds
1665,Pontal Do Parana,BR,-25.6533,-48.5128,74.98,48,0,4.61,clear sky
1666,Pinheiro Machado,BR,-31.5783,-53.3811,62.06,68,29,4.34,scattered clouds
1667,Wasilla,US,61.5814,-149.4394,58.73,37,100,3.0,overcast clouds
1668,Foam Lake,CA,51.65,-103.5343,55.42,34,29,8.68,scattered clouds
1669,Bakchar,RU,57.0186,82.0711,61.88,82,62,8.57,broken clouds
1670,Razam,IN,18.4667,83.6667,87.82,58,49,3.04,scattered clouds
1671,Damietta,EG,31.4165,31.8133,76.89,65,0,17.67,clear sky
1672,Kazachka,RU,53.3644,38.0694,46.56,65,70,12.3,broken clouds
1673,Bela Vista,BR,-22.1089,-56.5211,78.82,29,37,5.86,scattered clouds
1674,Yershichi,RU,53.6725,32.7542,49.71,68,93,7.67,overcast clouds
1675,Acari,PE,-15.4311,-74.6158,77.02,52,82,8.25,broken clouds
1676,Sanchazi,CN,42.0817,126.6003,51.66,68,1,2.28,clear sky
1677,Gornopravdinsk,RU,60.05,69.9,44.73,95,100,7.83,moderate rain
1678,Whitianga,NZ,-36.8333,175.7,58.26,73,78,9.46,broken clouds
1679,Okha,RU,53.5739,142.9478,31.64,92,100,12.41,overcast clouds
1680,Manali,IN,13.1667,80.2667,91.49,63,88,14.23,overcast clouds
1681,Mumbwa,ZM,-14.9783,27.0619,61.86,44,34,3.06,scattered clouds
1682,Greenville,US,35.6127,-77.3663,87.13,63,75,9.22,broken clouds
1683,Rochegda,RU,62.8,43.25,41.45,53,100,10.38,overcast clouds
1684,Koygorodok,RU,60.445,50.9968,33.08,98,100,7.09,light snow
1685,Sergeyevka,KZ,53.88,67.4158,48.29,67,75,14.97,light rain
1686,Knyaze-Volkonskoye,RU,48.4642,135.4567,41.34,87,77,6.4,broken clouds
1687,Villa Carlos Paz,AR,-31.4241,-64.4978,72.39,27,16,11.01,few clouds
1688,Shenandoah,US,30.4013,-91.0009,85.96,74,64,3.0,broken clouds
1689,Suzhou,CN,31.3114,120.6181,68.61,60,100,10.69,overcast clouds
1690,Yumaguzino,RU,52.9041,56.3933,42.15,85,69,8.21,broken clouds
1691,Zhangjiakou,CN,40.81,114.8794,64.49,53,98,0.09,overcast clouds
1692,Tomohon,ID,1.3346,124.8392,67.14,91,78,2.13,broken clouds
1693,Gusinoye Ozero,RU,51.1144,106.2614,55.96,63,6,6.44,clear sky
1694,Rosarito,MX,32.3333,-117.0333,69.48,60,4,6.91,clear sky
1695,Paracatu,BR,-17.2222,-46.8747,78.22,33,41,5.99,scattered clouds
1696,Krasnyy Yar,RU,46.5331,48.3456,67.93,65,60,5.73,broken clouds
1697,Trofors,NO,65.5333,13.4063,53.47,67,100,2.55,overcast clouds
1698,Pak Phanang,TH,8.3511,100.202,79.86,83,100,6.4,overcast clouds
1699,Saint-Leu,RE,-21.15,55.2833,72.43,73,35,3.74,scattered clouds
1700,Melilla,ES,35.2937,-2.9383,82.6,44,0,18.41,clear sky
1701,Steinbach,DE,50.1667,8.5667,75.6,35,0,6.91,clear sky
1702,Moore,US,35.3395,-97.4867,65.62,46,75,19.57,broken clouds
1703,Vorsma,RU,55.9856,43.2717,40.84,70,88,7.52,overcast clouds
1704,Tongchuan,CN,35.0806,109.0897,65.93,46,38,1.23,scattered clouds
1705,Terney,RU,45.0503,136.6092,47.41,98,71,7.87,broken clouds
1706,Bouna,CI,9.2667,-3.0,85.98,53,81,9.06,broken clouds
1707,Buluang,PH,13.3068,123.3425,77.23,92,93,3.36,overcast clouds
1708,Maple Creek,CA,49.9168,-109.4848,51.85,30,4,11.5,clear sky
1709,Mfou,CM,3.7159,11.6427,71.19,97,58,4.36,light rain
1710,Lola,GN,7.8,-8.5333,78.8,72,100,1.25,light rain
1711,Muravlenko,RU,63.7898,74.523,58.71,56,62,23.17,broken clouds
1712,Gambela,ET,8.25,34.5833,73.74,89,100,6.87,moderate rain
1713,Larsnes,NO,62.2028,5.5773,59.59,86,96,2.15,light rain
1714,Malartic,CA,48.1335,-78.1328,40.01,92,100,4.41,overcast clouds
1715,Snezhnogorsk,RU,69.1933,33.2531,38.98,74,100,13.51,overcast clouds
1716,Marabba,SD,12.35,32.1833,96.8,13,98,5.39,overcast clouds
1717,Huntsville,US,34.7304,-86.5861,84.54,68,0,4.61,clear sky
1718,Zhuanghe,CN,39.7008,122.9911,59.95,81,0,5.35,clear sky
1719,Ust-Uda,RU,54.1742,103.0304,53.98,70,78,6.15,broken clouds
1720,Outlook,CA,51.5001,-107.0513,58.23,30,38,11.43,scattered clouds
1721,Shevchenkove,UA,49.6959,37.1735,50.0,89,91,13.29,light rain
1722,Manokwari,ID,-0.8667,134.0833,78.6,76,100,4.81,overcast clouds
1723,Zheleznodorozhnyy,RU,55.7503,38.0042,50.22,56,50,9.53,scattered clouds
1724,Minab,IR,27.1467,57.0801,91.72,46,0,2.3,haze
1725,Zaruma,EC,-3.6833,-79.6167,75.34,59,56,5.53,broken clouds
1726,Tunceli,TR,39.1083,39.5471,65.7,51,66,3.29,broken clouds
1727,Northam,GB,51.0333,-4.2167,59.67,83,85,11.18,overcast clouds
1728,Phalombe,MW,-15.8064,35.6507,72.86,53,42,1.48,scattered clouds
1729,Pyaozerskiy,RU,65.8333,31.1667,37.38,96,100,3.83,light rain
1730,Lake Havasu City,US,34.4839,-114.3224,85.1,25,0,10.36,clear sky
1731,Saraland,US,30.8207,-88.0706,82.13,73,100,11.43,overcast clouds
1732,Mindelo,CV,16.8901,-24.9804,80.15,54,20,20.71,few clouds
1733,Bandarban,BD,22.1965,92.2262,77.92,89,70,2.48,broken clouds
1734,Moanda,GA,-1.5575,13.2178,73.87,92,99,2.37,light rain
1735,Puerto Leguizamo,CO,-0.1934,-74.7819,84.2,63,56,3.94,light rain
1736,Zhuhai,CN,22.2769,113.5678,78.58,88,40,17.27,light rain
1737,Zolotonosha,UA,49.6689,32.0377,51.15,85,99,15.7,overcast clouds
1738,Guerande,FR,47.3291,-2.4283,78.22,72,100,7.4,light rain
1739,Hinton,CA,53.4001,-117.5857,55.22,30,94,6.67,overcast clouds
1740,Inta,RU,66.0317,60.1659,33.44,96,100,17.98,light snow
1741,Porto Torres,IT,40.835,8.3972,82.58,42,2,5.08,clear sky
1742,Haftoni,AZ,38.7632,48.7622,64.11,82,40,5.75,scattered clouds
1743,Moussoro,TD,13.6408,16.4901,100.87,9,46,14.0,scattered clouds
1744,Maumere,ID,-8.6199,122.2111,79.03,77,24,4.09,few clouds
1745,Bozova,TR,37.3625,38.5267,72.52,35,12,11.52,few clouds
1746,Gavrilov Posad,RU,56.5597,40.1175,38.71,65,99,9.01,overcast clouds
1747,Puertollano,ES,38.6871,-4.1073,82.18,30,59,14.7,broken clouds
1748,Rudbar,AF,30.15,62.6,78.31,17,0,20.15,clear sky
1749,Choma,ZM,-16.8065,26.9531,56.71,27,50,5.77,scattered clouds
1750,Yei,SS,4.095,30.6779,74.86,68,83,2.66,light rain
1751,Marquette,US,46.5333,-87.6335,44.04,87,99,7.47,light rain
1752,Akdepe,TM,42.0551,59.3788,68.41,36,16,9.04,few clouds
1753,Junin,AR,-34.5838,-60.9433,68.81,31,94,12.8,overcast clouds
1754,Ayorou,NE,14.7308,0.9174,96.87,23,97,7.96,overcast clouds
1755,Chenzhou,CN,25.8,113.0333,63.99,99,100,1.03,overcast clouds
1756,Teya,RU,60.3778,92.6267,45.9,86,0,1.5,clear sky
1757,Nova Serrana,BR,-19.8761,-44.9836,75.88,33,15,5.14,few clouds
1758,Kangaba,ML,11.9333,-8.4167,97.0,24,100,6.73,overcast clouds
1759,Ayagoz,KZ,47.9714,80.4392,62.15,62,85,15.39,overcast clouds
1760,Sechura,PE,-5.5569,-80.8222,76.75,59,5,10.49,clear sky
1761,Chadan,RU,51.2833,91.5833,63.19,36,98,5.79,overcast clouds
1762,Effingham,US,32.3669,-81.3332,85.95,93,99,4.54,overcast clouds
1763,Caramay,PH,10.1815,119.236,78.62,86,97,2.17,moderate rain
1764,Ambositra,MG,-20.5167,47.25,54.84,98,6,2.42,clear sky
1765,Pauini,BR,-7.7136,-66.9764,81.72,78,78,3.2,broken clouds
1766,Strelka,RU,58.0728,93.0344,49.78,68,23,4.72,few clouds
1767,Along,IN,28.1667,94.7667,69.64,97,54,1.48,broken clouds
1768,Secunda,ZA,-26.55,29.1667,51.33,88,100,1.99,overcast clouds
1769,Alegrete,BR,-29.7831,-55.7919,66.31,55,58,5.03,broken clouds
1770,Nichinan,JP,31.6,131.3667,65.5,79,100,4.74,overcast clouds
1771,Syracuse,IT,37.0881,15.2792,77.32,65,0,7.23,clear sky
1772,Grants Pass,US,42.439,-123.3284,62.37,62,0,0.0,clear sky
1773,Turayf,SA,31.6725,38.6637,75.07,26,90,21.97,overcast clouds
1774,Muli,MV,2.9167,73.5667,83.62,75,81,13.09,broken clouds
1775,Plerin,FR,48.5425,-2.7798,65.39,85,0,8.05,clear sky
1776,Camana,PE,-16.6228,-72.7111,69.1,75,78,9.98,broken clouds
1777,Utete,TZ,-7.986,38.758,71.94,93,74,5.35,broken clouds
1778,Tolga,DZ,34.7222,5.3785,94.89,10,1,6.93,clear sky
1779,Parrita,CR,9.5201,-84.3225,84.96,72,20,6.53,few clouds
1780,Shahrud,IR,36.4182,54.9763,68.18,17,33,2.62,scattered clouds
1781,Durban,ZA,-29.8579,31.0292,65.32,88,100,7.0,light rain
1782,Terrace,CA,54.5163,-128.6035,58.37,59,25,2.13,scattered clouds
1783,Jutai,BR,-5.1833,-68.9,80.47,87,54,0.94,broken clouds
1784,Tara,RU,56.8944,74.371,48.06,92,100,9.78,light rain
1785,Nicoya,CR,10.1483,-85.452,86.83,63,91,2.55,overcast clouds
1786,Kukshi,IN,22.2,74.75,88.77,50,0,16.93,clear sky
1787,Vysokogornyy,RU,50.1167,139.15,37.96,96,100,0.69,overcast clouds
1788,Zaykovo,RU,57.5613,62.7568,37.29,83,27,5.12,scattered clouds
1789,Choya,RU,52.0108,86.5467,61.48,74,92,4.27,light rain
1790,Mahabad,IR,36.7631,45.7222,66.99,36,99,4.7,overcast clouds
1791,Sudak,UA,44.85,34.9667,59.86,75,97,5.7,overcast clouds
1792,Pitea,SE,65.3172,21.4794,59.09,67,95,8.55,overcast clouds
1793,Kargopol,RU,61.5071,38.9456,41.49,57,97,7.07,overcast clouds
1794,Opuwo,NA,-18.0607,13.84,64.22,16,0,5.88,clear sky
1795,Urumqi,CN,43.801,87.6005,76.15,31,0,8.95,clear sky
1796,Hachinohe,JP,40.5,141.5,55.58,100,75,1.14,fog
1797,Margherita,IN,27.2833,95.6833,71.31,95,1,3.36,clear sky
1798,Pimentel,PE,-6.8367,-79.9342,67.44,78,24,13.87,few clouds
1799,Artesia,US,33.8658,-118.0831,73.15,67,0,5.75,clear sky
1800,Camapua,BR,-19.5314,-54.0439,82.8,18,8,4.09,clear sky
1801,San Giovanni Rotondo,IT,41.7049,15.7191,74.68,47,9,2.04,clear sky
1802,Librazhd,AL,41.1794,20.315,80.42,75,54,4.34,broken clouds
1803,Diapaga,BF,12.0708,1.7889,94.71,31,78,3.4,broken clouds
1804,Praya,CV,14.9215,-23.5087,75.2,71,39,14.27,scattered clouds
1805,Danville,US,36.586,-79.395,86.34,68,53,5.01,broken clouds
1806,Gwanda,ZW,-20.9333,29.0,58.24,37,0,6.8,clear sky
1807,Dnestrovsc,MD,46.6222,29.9133,62.42,55,21,12.46,few clouds
1808,Huancavelica,PE,-12.7667,-74.9833,49.75,40,100,5.41,overcast clouds
1809,Kangaatsiaq,GL,68.3065,-53.4641,30.99,93,100,14.12,overcast clouds
1810,Clonakilty,IE,51.6231,-8.8706,60.01,75,64,16.96,broken clouds
1811,Moba,CN,33.2288,105.0179,52.38,95,22,4.12,few clouds
1812,Craig,US,40.5153,-107.5464,55.35,30,0,4.61,clear sky
1813,Igra,RU,57.5558,53.0547,33.37,94,91,6.11,overcast clouds
1814,Korbach,DE,51.2756,8.873,65.62,66,94,6.02,overcast clouds
1815,Woodstock,CA,43.1334,-80.7497,55.81,88,100,8.01,overcast clouds
1816,Vermillion,US,42.7794,-96.9292,54.72,40,1,8.05,clear sky
1817,Innisfail,AU,-17.5333,146.0333,71.51,87,96,6.2,overcast clouds
1818,Norrtalje,SE,59.758,18.705,55.58,37,100,5.3,overcast clouds
1819,Hindaun,IN,26.7167,77.0167,98.62,15,99,3.38,overcast clouds
1820,Robertson,US,36.5167,-86.8667,73.06,85,100,1.01,overcast clouds
1821,Bundaberg,AU,-24.85,152.35,63.21,98,97,3.0,overcast clouds
1822,Taonan,CN,45.3333,122.7833,70.18,29,65,12.5,broken clouds
1823,Claresholm,CA,50.0333,-113.5852,51.21,34,2,0.87,clear sky
1824,Piacabucu,BR,-10.4056,-36.4344,81.57,64,30,13.02,scattered clouds
1825,Gelibolu,TR,40.4103,26.6708,69.66,78,74,11.41,broken clouds
1826,Jaisalmer,IN,26.9147,70.9181,99.7,7,0,12.39,clear sky
1827,Fukue,JP,32.6881,128.8419,68.49,77,100,6.49,overcast clouds
1828,Beatrice,US,40.2681,-96.747,63.45,34,0,9.22,clear sky
1829,Mimongo,GA,-1.6195,11.6068,72.12,95,80,3.47,light rain
1830,Pochutla,MX,15.7432,-96.4661,90.82,38,0,8.52,clear sky
1831,Rabo De Peixe,PT,37.8,-25.5833,71.28,91,75,9.22,broken clouds
1832,Fomboni,KM,-12.28,43.7425,81.61,73,72,11.52,broken clouds
1833,Nhamunda,BR,-2.1861,-56.7131,84.67,69,14,3.53,few clouds
1834,Gharghoda,IN,22.1667,83.35,89.33,30,89,2.53,overcast clouds
1835,Bose,IT,45.4612,8.0137,80.2,70,98,1.43,overcast clouds
1836,Warah,PK,27.4481,67.7978,103.68,8,9,7.85,clear sky
1837,Binga,ZW,-17.6203,27.3414,64.71,28,12,1.14,few clouds
1838,Burns Lake,CA,54.2331,-125.7533,55.27,40,2,4.83,clear sky
1839,Lanzhou,CN,36.0564,103.7922,67.78,44,90,0.63,overcast clouds
1840,Grenaa,DK,56.4158,10.8783,62.82,83,60,3.83,broken clouds
1841,Uglovka,RU,58.2392,33.5108,46.02,49,7,8.46,clear sky
1842,Dandong,CN,40.1292,124.3947,59.86,86,0,3.06,clear sky
1843,Chikmagalur,IN,13.3167,75.7833,67.77,93,92,6.22,overcast clouds
1844,Ilebo,CD,-4.3167,20.5833,72.05,98,86,2.89,moderate rain
1845,Oriximina,BR,-1.7656,-55.8661,84.63,65,15,4.14,few clouds
1846,Koppang,NO,61.5706,11.0555,57.09,51,91,7.25,overcast clouds
1847,Barentu,ER,15.1139,37.5928,91.6,24,73,6.17,broken clouds
1848,Uvelskiy,RU,54.4446,61.3574,40.39,81,60,8.55,broken clouds
1849,Drayton Valley,CA,53.2168,-114.9854,55.87,36,78,10.6,broken clouds
1850,Mujiayingzi,CN,42.1167,118.7833,65.39,52,100,5.26,overcast clouds
1851,Nha Trang,VN,12.25,109.1833,80.6,89,100,4.63,overcast clouds
1852,Palmas,BR,-10.2128,-48.3603,87.67,45,20,6.91,few clouds
1853,Uaua,BR,-9.8414,-39.4817,82.72,46,41,16.8,scattered clouds
1854,San Ignacio,BZ,17.1561,-89.0714,95.14,49,40,6.91,scattered clouds
1855,Kosh-Agach,RU,50.0,88.6667,61.75,32,100,6.06,overcast clouds
1856,Natalinsk,RU,56.4739,57.8698,36.61,89,99,7.0,overcast clouds
1857,Malamig,PH,12.95,121.3667,76.48,87,92,4.54,overcast clouds
1858,Tugulym,RU,57.0591,64.6425,42.87,86,22,6.15,few clouds
1859,Hoquiam,US,46.9809,-123.8893,62.37,83,0,4.61,clear sky
1860,Kentau,KZ,43.5206,68.5094,59.0,37,99,4.52,overcast clouds
1861,Mbaiki,CF,3.8678,17.9892,75.78,75,80,0.96,light rain
1862,Oparino,RU,59.8518,48.2783,33.89,98,100,7.61,light snow
1863,Ijui,BR,-28.3878,-53.9147,64.94,58,100,4.16,overcast clouds
1864,Moscow,RU,55.7522,37.6156,50.23,52,44,11.81,scattered clouds
1865,Hun,LY,29.1268,15.9477,85.93,8,0,7.45,clear sky
1866,Rio Negro,BR,-26.1058,-49.7975,67.24,37,12,3.58,few clouds
1867,Bagdarin,RU,54.4333,113.6,40.46,74,58,4.54,broken clouds
1868,Sretensk,RU,52.2453,117.7093,47.7,74,99,3.96,light rain
1869,Zolotukhino,RU,52.0842,36.3772,50.07,89,100,12.66,overcast clouds
1870,Dawei,MM,14.0833,98.2,76.59,95,100,2.01,overcast clouds
1871,Lusambo,CD,-4.9667,23.45,77.95,67,100,1.23,overcast clouds
1872,Lloydminster,CA,53.2835,-110.0016,54.16,37,46,14.36,scattered clouds
1873,Isoka,ZM,-10.1606,32.6335,67.93,67,50,1.03,scattered clouds
1874,Kidal,ML,18.4411,1.4078,89.15,28,67,23.26,light rain
1875,Las Vegas,US,36.175,-115.1372,82.18,13,0,4.61,clear sky
1876,Berdigestyakh,RU,62.0989,126.6992,39.65,90,52,1.07,broken clouds
1877,Joinville,BR,-26.3044,-48.8456,73.11,51,17,3.94,few clouds
1878,Ronchi Dei Legionari,IT,45.8236,13.5097,79.95,59,20,5.01,few clouds
1879,Tromso,NO,69.6496,18.957,51.82,66,75,5.75,light rain
1880,Aksu,CN,41.1231,80.2644,77.61,24,99,9.51,overcast clouds
1881,Tubuala,PA,9.5167,-79.0333,82.89,78,26,6.73,scattered clouds
1882,Ziway,ET,7.9333,38.7167,75.42,32,81,3.85,broken clouds
1883,Charters Towers,AU,-20.1,146.2667,65.1,82,100,10.27,overcast clouds
1884,Horadiz,AZ,39.4488,47.3353,69.96,50,55,3.42,broken clouds
1885,Kawalu,ID,-7.3817,108.2082,72.68,97,98,1.14,overcast clouds
1886,Shamgarh,IN,24.1833,75.6333,92.82,32,5,20.45,clear sky
1887,Lazurne,UA,46.084,32.5295,62.56,62,51,15.59,broken clouds
1888,Kadoma,JP,34.7333,135.5833,67.98,82,19,2.35,few clouds
1889,Kuybysheve,UA,47.358,36.6491,55.24,72,89,10.42,overcast clouds
1890,Biltine,TD,14.5333,20.9167,97.09,10,63,12.86,broken clouds
1891,Kolobrzeg,PL,54.1757,15.5834,54.1,81,84,5.82,broken clouds
1892,Tadine,NC,-21.55,167.8833,74.64,87,77,2.75,broken clouds
1893,Charcas,MX,23.1333,-101.1167,79.45,25,0,5.5,clear sky
1894,Maltahohe,NA,-24.8333,16.9833,57.34,40,5,8.23,clear sky
1895,Bodinayakkanur,IN,10.0167,77.35,76.82,81,96,7.25,overcast clouds
1896,Kamaishi,JP,39.2667,141.8833,52.14,90,39,5.46,scattered clouds
1897,Boksitogorsk,RU,59.474,33.8485,47.61,43,1,8.59,clear sky
1898,Xinmin,CN,41.9908,122.8253,68.31,38,60,7.7,broken clouds
1899,Abancay,PE,-13.6339,-72.8814,70.34,46,96,5.73,overcast clouds
1900,Glenwood Springs,US,39.5505,-107.3248,59.07,44,75,0.0,broken clouds
1901,Sorrento,IT,40.626,14.3744,74.1,87,9,5.19,clear sky
1902,Kasongo-Lunda,CD,-6.4667,16.8167,77.47,71,77,1.19,broken clouds
1903,Phalaborwa,ZA,-23.943,31.1411,58.12,93,96,9.1,moderate rain
1904,Lebanon,US,36.2081,-86.2911,77.16,84,99,4.21,overcast clouds
1905,Haapiti,PF,-17.5667,-149.8667,74.93,72,13,14.41,light rain
1906,Mazagao,BR,-0.115,-51.2894,91.45,67,19,4.56,few clouds
1907,Nenagh,IE,52.8619,-8.1967,60.94,68,75,12.77,broken clouds
1908,Dzaoudzi,YT,-12.7887,45.2699,80.49,78,0,2.3,clear sky
1909,Krasnaya Polyana,RU,56.242,51.1442,34.14,78,81,4.97,broken clouds
1910,Yakima,US,46.4665,-120.6678,61.56,54,0,1.99,clear sky
1911,Kachiry,KZ,53.0675,76.1036,55.22,31,74,13.56,broken clouds
1912,Neya,RU,58.2972,43.8681,36.14,68,100,6.6,overcast clouds
1913,Santo Angelo,BR,-28.2992,-54.2631,65.25,58,100,4.36,overcast clouds
1914,Dongfeng,CN,42.6403,125.5118,56.88,54,1,4.12,clear sky
1915,Royal Tunbridge Wells,GB,51.1325,0.2633,71.42,61,60,5.46,broken clouds
1916,Baglan,AF,36.1307,68.7083,62.83,56,50,0.51,scattered clouds
1917,Don Sak,TH,9.3168,99.6918,84.15,74,99,13.24,light rain
1918,Zastron,ZA,-30.3023,27.084,48.61,74,41,3.65,scattered clouds
1919,Amga,RU,60.8953,131.9608,35.37,90,6,2.64,clear sky
1920,College Place,US,46.0493,-118.3883,60.21,67,0,6.91,clear sky
1921,Chaman,PK,30.9236,66.4512,75.11,10,1,14.43,clear sky
